width,height,iter,time
128,64,5,0.2601
128,128,5,0.3329
256,128,5,0.3901
256,256,5,0.3954
512,256,5,0.2422
512,512,5,0.45339999999999997
1024,512,5,0.4814
1024,1024,5,0.7754
2048,1024,5,1.3260999999999998
2048,2048,5,2.2062
4096,2048,5,4.4153
4096,4096,5,8.279499999999999
8192,4096,5,16.5082
8192,8192,5,32.5487
16384,8192,5,64.4342
16384,16384,5,111.782
32768,16384,5,208.72299999999998
32768,32768,5,422.32399999999996
65536,32768,5,841.2779999999999
