width,height,iter,time
81,27,5,0.2478
81,81,5,0.4562
243,81,5,0.43639999999999995
243,243,5,0.2458
729,243,5,0.45859999999999995
729,729,5,0.6581
2187,729,5,1.4587999999999999
2187,2187,5,3.554
6561,2187,5,10.066699999999999
6561,6561,5,29.313499999999998
19683,6561,5,87.301
19683,19683,5,219.581
59049,19683,5,645.6129999999999
