width,height,iter,time
81,27,5,0.1863
81,81,5,0.3488
243,81,5,0.23659999999999998
243,243,5,0.44189999999999996
729,243,5,0.6359
729,729,5,1.3057999999999998
2187,729,5,3.3981999999999997
2187,2187,5,9.7594
6561,2187,5,28.6052
6561,6561,5,85.0818
19683,6561,5,248.184
19683,19683,5,651.422
59049,19683,5,1808.0
