width,height,iter,time
128,64,5,0.22719999999999999
128,128,5,0.358
256,128,5,0.2283
256,256,5,0.2837
512,256,5,0.3368
512,512,5,0.4337
1024,512,5,0.43939999999999996
1024,1024,5,0.9140999999999999
2048,1024,5,1.9331999999999998
2048,2048,5,2.7268
4096,2048,5,5.7017
4096,4096,5,9.883899999999999
8192,4096,5,19.4348
8192,8192,5,38.518699999999995
16384,8192,5,88.7374
16384,16384,5,147.873
32768,16384,5,274.852
32768,32768,5,553.087
65536,32768,5,1117.76
