width,height,iter,time
81,27,5,0.43179999999999996
81,81,5,0.37839999999999996
243,81,5,0.2708
243,243,5,0.4102
729,243,5,0.29669999999999996
729,729,5,0.5004
2187,729,5,1.2330999999999999
2187,2187,5,2.8284
6561,2187,5,8.2906
6561,6561,5,24.026999999999997
19683,6561,5,71.29679999999999
19683,19683,5,171.952
59049,19683,5,541.545
