width,height,iter,time
81,27,5,0.45039999999999997
81,81,5,0.40459999999999996
243,81,5,0.3722
243,243,5,0.3907
729,243,5,0.2675
729,729,5,0.6214999999999999
2187,729,5,1.0947
2187,2187,5,4.0247
6561,2187,5,7.5084
6561,6561,5,21.6132
19683,6561,5,64.19019999999999
19683,19683,5,171.179
59049,19683,5,478.48499999999996
